Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
141339,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,2433.86468,49.52631616,23556.5,56744.51171,139384,3,141339,47113.0,81021.68892,140668,3,139943,69971.5,98164.0989,139384,559,0,0,0,0,92,72,28.30075209,21.22556407,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
23,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,521739.1304,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.26087,43478.26087,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
194339,5,4,216,145,198,0,43.2,86.57482313,129,0,36.25,61.96975069,1857.578767,46.31082799,24292.375,67999.42161,192581,4,194339,48584.75,96330.60434,193080,19,193111,64370.33333,111034.0011,192581,4,0,0,0,0,112,92,25.72823777,20.58259022,0,198,36.1,69.16718875,4784.1,0,0,0,1,0,0,0,0,0,40.11111111,43.2,36.25,112,0,0,0,0,0,0,5,216,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
101203,33,51,134342,422,20440,0,4070.969697,4656.430906000001,128,0,8.274509804,17.12083927,1331620.604,830.0149205,1219.313253,9478.942238,86512,0,101203,3162.59375,16284.37772,92394,48,99764,1995.28,12200.5588,86512,0,0,0,0,0,672,1032,326.0772902,503.9376303,0,20440,1585.458824,3496.754868,12200000.0,0,0,0,1,0,0,0,0,1,1604.333333,4070.969697,8.274509804,672,0,0,0,0,0,0,33,134342,51,422,8192,1255,32,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16390,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1255,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
380099,5,4,212,145,194,0,42.4,84.78679142,129,0,36.25,61.96975069,939.2289903,23.67804177,47512.375,133243.5155,377271,4,380099,95024.75,188481.6909,377746,69,377864,125954.6667,217646.5256,377271,4,0,0,0,0,112,92,13.15446765,10.52357412,0,194,35.7,68.13067509,4641.788889,0,0,0,1,0,0,0,0,0,39.66666667,42.4,36.25,112,0,0,0,0,0,0,5,212,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
243546,22,30,51718,296,7300,0,2350.818182,1874.752724,128,0,9.866666667,22.33866809,213569.5105,213.5120265,4775.411765,32918.16199,235245,1,243546,11597.42857,51938.9866,238276,3,242020,8345.517241,43639.72832,235245,1,0,0,0,0,452,612,90.3320112,123.1800153,0,7300,981.3962264,1666.175473,2776140.705,0,0,0,1,0,0,0,0,1,1000.269231,2350.818182,9.866666667,452,0,0,0,0,0,0,22,51718,30,296,8192,1037,21,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1037,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
88,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,136363.6364,22727.27273,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11363.63636,11363.63636,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
224211,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1596.710242,40.14076027,28026.375,78410.5385,222081,3,224211,56052.75,111069.3616,222656,48,222640,74213.33333,128057.4542,222081,3,0,0,0,0,112,92,22.30042237,17.840337899999994,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
89464,27,51,100082,422,16060,0,3706.740741,3372.721711,128,0,8.274509804,17.12083927,1123401.592,871.8590718,1161.87013,8893.62516,78165,0,89464,3440.9230770000013,16189.75097,82809,3,88038,1760.76,11029.68475,78165,0,0,0,0,0,552,1032,301.797371,570.0617007999998,0,16060,1272.202532,2628.471518,6908862.522999999,0,0,0,1,0,0,0,0,1,1288.512821,3706.740741,8.274509804,552,0,0,0,0,0,0,27,100082,51,422,8192,1346,26,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
25,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,480000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
68,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,176470.5882,29411.764710000003,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1346,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
76988,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4468.228815,90.92326077,12831.33333,30518.87016,75125,12,76988,25662.66667,43839.54519,76283,49,75686,37843.0,52724.71003,75125,561,0,0,0,0,92,72,51.95614901,38.96711176,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
103629,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3319.534107,67.54865916,17271.5,41329.6711,101633,19,103629,34543.0,59182.64574,102880,19,102233,51116.5,71441.11942,101633,600,0,0,0,0,92,72,38.59923381,28.94942535,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
87905,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3867.811842,79.63142028,14650.83333,34832.60367,85749,44,87905,29301.66667,50189.84553,87255,44,86388,43194.0,60181.85815,85749,639,0,0,0,0,92,72,45.50366873,34.12775155,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
225697,5,4,213,140,195,0,42.6,85.23379611,128,0,35.0,62.0644826,1564.043829,39.87647155,28212.125,78847.64585,223349,21,225697,56424.25,111939.7435,224333,21,224360,74786.66667,128658.8013,223349,396,0,0,0,0,112,92,22.15359531,17.72287625,0,195,35.3,68.41710312,4680.9,0,0,0,1,0,0,0,0,0,39.22222222,42.6,35.0,112,0,0,0,0,0,0,5,213,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
71747,4,3,1053,134,1041,0,263.25,518.5077144999998,128,0,44.66666667,72.23111056,16544.24575,97.56505498,11957.83333,28291.39282,69703,18,71747,23915.66667,40920.89633,71166,18,70276,35138.0,48882.29178,69703,573,0,0,0,0,92,72,55.75145999,41.81359499,0,1041,148.375,363.328241,132007.4107,0,0,0,1,0,0,0,0,0,169.5714286,263.25,44.66666667,92,0,0,0,0,0,0,4,1053,3,134,8192,245,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
28,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,428571.4286,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,35714.285710000004,35714.285710000004,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
29,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,34482.75862,34482.75862,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
75769,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4500.521321,92.38606818,12628.16667,29869.79025,73596,50,75769,25256.33333,42969.21561,74871,72,74195,37097.5,51616.67371,73596,599,0,0,0,0,92,72,52.79203896,39.59402922,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
15,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,800000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
91841,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3745.603815,76.21868229,15306.83333,36435.9712,89678,15,91841,30613.66667,52233.61022,90926,49,90215,45107.5,63032.20558,89678,537,0,0,0,0,92,72,43.55353274,32.66514955,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
23,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,521739.1304,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.26087,43478.26087,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
78304,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4393.13445,89.39517777,13050.66667,30867.34429,76054,17,78304,26101.33333,44403.10902,77371,17,76632,38316.0,53369.59142,76054,578,0,0,0,0,92,72,51.08295872,38.31221904,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
96088,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3538.423112,72.84988759999999,16014.66667,38234.26848,94058,53,96088,32029.33333,54821.81776000001,95331,53,94722,47361.0,66039.53072000001,94058,664,0,0,0,0,92,72,41.6285072,31.2213804,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
210746,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1698.727378,42.70543688,26343.25,73671.44952000001,208670,22,210746,52686.5,104556.6974,209521,22,209539,69846.33333,120224.9842,208670,237,0,0,0,0,112,92,23.72524271,18.98019417,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
27,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,444444.4444,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,37037.03704,37037.03704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
104836,35,80,207930,596,21900,0,5940.857143,7049.469004000001,128,0,7.45,13.6649788,1989068.641,1096.951429,919.6140351,7914.169023,84630,0,104836,3083.411765,15957.30232,93380,7,103495,1310.063291,9501.291146,84630,0,0,0,0,0,712,1612,333.8547827,763.0966462,0,21900,1797.6379309999998,4708.990311,22200000.0,0,0,0,1,0,0,0,0,2,1813.269565,5940.857143,7.45,712,0,0,0,0,0,0,35,207930,80,596,8192,1278,34,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
63175,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5397.704788,110.8033241,10529.16667,24746.73886,61039,40,63175,21058.33333,35724.56595,62307,40,61631,30815.5,42742.4836,61039,592,0,0,0,0,92,72,63.31618520000001,47.4871389,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
30,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
100,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,120000.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10000.0,10000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1278,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
66453,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5176.590974000001,105.337607,11075.5,26197.17478,64547,3,66453,22151.0,37711.22365,65694,3,65137,32568.5,45224.4284,64547,590,0,0,0,0,92,72,60.1929183,45.14468873,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
76382,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4503.678877,91.64462832,12730.33333,30185.78135,74343,11,76382,25460.66667,43275.09658,75428,49,74905,37452.5,52171.04542,74343,562,0,0,0,0,92,72,52.36835904,39.27626928,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
79995,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4250.265642,87.50546909,13332.5,31562.61469,77755,46,79995,26665.0,45607.53915,79327,46,78411,39205.5,54517.22572,77755,656,0,0,0,0,92,72,50.00312520000001,37.5023439,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
82,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12195.12195,12195.12195,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
64603,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5278.392644,108.35410120000002,10767.16667,25282.62086,62370,52,64603,21534.33333,36663.38828,63868,52,62994,31497.0,43661.01531,62370,624,0,0,0,0,92,72,61.91662926,46.43747194,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
75552,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4513.447692,92.65141889,12592.0,29920.01581,73663,44,75552,25184.0,43130.31328,74986,72,74260,37130.0,51665.46407,73663,597,0,0,0,0,92,72,52.94366794,39.70775095,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
5,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2400000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,200000.0,200000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
71705,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4797.4339310000005,97.62220208,11950.83333,28438.8471,69999,9,71705,23901.66667,40899.04843,71127,48,70572,35286.0,49091.59539,69999,573,0,0,0,0,92,72,55.78411547,41.8380866,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
9,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1333333.333,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
66607,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5164.622337,105.0940592,11101.16667,26301.55815,64786,17,66607,22202.33333,37828.41733,65881,17,65354,32677.0,45408.98327,64786,568,0,0,0,0,92,72,60.0537481,45.04031108,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
72116,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4714.626435,97.06583837,12019.33333,28299.11127,69778,50,72116,24038.66667,41110.43324,71508,50,70424,35212.0,48883.706,69778,646,0,0,0,0,92,72,55.46619336,41.59964502,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
215071,5,4,214,140,196,0,42.8,85.68080298,128,0,35.0,62.0644826,1645.968076,41.84664599,26883.875,75211.26766,213021,4,215071,53767.75,106565.321,213615,30,213651,71217.0,122806.2602,213021,4,0,0,0,0,112,92,23.24813666,18.59850933,0,196,35.4,68.6766983,4716.488889,0,0,0,1,0,0,0,0,0,39.33333333,42.8,35.0,112,0,0,0,0,0,0,5,214,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
72620,4,3,852,134,840,0,213.0,418.0095693,128,0,44.66666667,72.23111056,13577.52685,96.39217846,12103.33333,28642.82468,70567,60,72620,24206.66667,41278.8594,71870,60,71185,35592.5,49461.41224,70567,618,0,0,0,0,92,72,55.08124484,41.31093363,0,840,123.25,292.90844500000014,85795.35714,0,0,0,1,0,0,0,0,0,140.8571429,213.0,44.66666667,92,0,0,0,0,0,0,4,852,3,134,8192,242,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
84,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,142857.1429,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11904.7619,11904.7619,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
